cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.stopped,Choice.stopped,choice_pain.keys,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,9,9,5,,,,,,,,3.5,1806.5492061999994,1810.0494307999998,1810.0493686099994,0.304779499999313,1810.4931367,1810.4931367,,,n,1814.3976725000002,1814.3976725000002,23,3.137,0.6913879000003362,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,10,10,3,,,,,,,,4.5,1814.3976725000002,1818.8977243,1818.89789891,0.3051777000000584,1819.3466360000002,1819.3466360000002,,,None,1823.4631967999994,1823.4631967999994,72,1.602,,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,0,11,11,8,,,,,,,,3.7,1823.4631967999994,1827.1621493000002,1827.1622184100002,0.2993830999994316,1827.6046773999997,1827.6046773999997,,,n,1831.1657145,1831.1657145,24,2.989,0.5215064000003622,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,0,12,9,,,,,,,,4.7,1831.1657145,1835.8648323999996,1835.8648745099995,0.3048259999995935,1836.3087417999996,1836.3087417999996,,,n,1840.6934721999996,1840.6934721999996,22,3.745,0.5833480999999665,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,1,13,8,,,,,,,,3.6,1840.6934721999996,1844.2961262999997,1844.2960651099997,0.3053234999997585,1844.7402905,1844.7402905,,,n,1847.1054629999999,1847.1054629999999,25,1.774,0.5086736000002929,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,2,14,4,,,,,,,,3.4,1847.1054629999999,1850.505118,1850.5052274099994,0.30514060000041354,1850.9536243000002,1850.9536243000002,,,m,1854.2666603999996,1854.2666603999996,70,1.365,1.8738547000002654,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,3,15,6,,,,,,,,3.8,1854.2666603999996,1858.0685667999996,1858.06856861,0.30497449999984383,1858.5127111000002,1858.5127111000002,,,n,1861.8452872999997,1861.8452872999997,22,2.623,0.6499977000003128,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,4,16,5,,,,,,,,3.7,1861.8452872999997,1865.5486621999999,1865.5486694099995,0.3050663000003624,1865.9929532999995,1865.9929532999995,,,n,1869.8689662999996,1869.8689662999996,24,3.164,0.6433397000000696,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,5,17,0,,,,,,,,5,1869.8689662999996,1874.8691958,1874.8692493100002,0.3048392000000604,1875.3136465999996,1875.3136465999996,,,m,1879.1260022999995,1879.1260022999995,71,3.178,0.5645318000006228,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,6,18,7,,,,,,,,3.4,1879.1260022999995,1882.5297593999994,1882.5297662099997,0.30556129999968107,1882.9777377999999,1882.9777377999999,,,n,1885.6635951999997,1885.6635951999997,22,2.04,0.5798549000001003,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,7,19,2,,,,,,,,4.9,1885.6635951999997,1890.5655355,1890.5655458099995,0.3050063999999111,1891.0097845999999,1891.0097845999999,,,m,1895.5419780000002,1895.5419780000002,68,2.754,1.720729499999834,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,8,20,11,,,,,,,,4,1895.5419780000002,1899.5463260999995,1899.54653251,0.3045650999993086,1899.9923764999994,1899.9923764999994,,,m,1907.1971039999999,1907.1971039999999,70,6.415,0.711137599999347,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,9,21,10,,,,,,,,3.3,1907.1971039999999,1910.4984740999998,1910.49851721,0.3048419000006106,1910.9430345,1910.9430345,,,n,1914.0061831000003,1914.0061831000003,25,2.414,0.5706551000002946,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,10,22,1,,,,,,,,3.1,1914.0061831000003,1917.1102461,1917.1101920099995,0.3051524000002246,1917.5543154999996,1917.5543154999996,,,m,1919.5846155,1919.5846155,70,1.51,0.46698580000065704,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,1,11,23,3,,,,,,,,3.2,1919.5846155,1922.7846504,1922.7846040099998,0.30517800000052375,1923.2286862,1923.2286862,,,m,1925.3553273999996,1925.3553273999996,70,1.49,0.5751662000002398,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,0,24,0,,,,,,,,3.8,1925.3553273999996,1929.1602015999997,1929.1603252099999,0.30516350000016246,1929.6087022000002,1929.6087022000002,,,m,1933.2701356999996,1933.2701356999996,72,2.99,0.5923702999998568,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,1,25,10,,,,,,,,4.1,1933.2701356999996,1937.3696375,1937.36949821,0.3051335999998628,1937.8158287999995,1937.8158287999995,,,n,1940.7525547999994,1940.7525547999994,22,2.35,0.5120312999997623,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,2,26,3,,,,,,,,3.4,1940.7525547999994,1944.1551505999996,1944.1550925099996,0.3052453999998761,1944.5995015999997,1944.5995015999997,,,m,1950.9657387999996,1950.9657387999996,69,5.642,0.6605706999998802,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,3,27,4,,,,,,,,4.8,1950.9657387999996,1955.7679816999998,1955.7678429100001,0.305216400000063,1956.215983,1956.215983,,,m,1958.9908445,1958.9908445,71,2.123,0.5966134000000238,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,4,28,1,,,,,,,,4,1958.9908445,1962.9905510999997,1962.9907192099995,0.30476249999992433,1963.4347226999998,1963.4347226999998,,,m,1965.5452163999998,1965.5452163999998,71,1.504,0.5408592000003409,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,5,29,7,,,,,,,,3.4,1965.5452163999998,1968.9496053000003,1968.9496558099995,0.30497550000018236,1969.3936855000002,1969.3936855000002,,,n,1971.7011464999996,1971.7011464999996,23,1.831,0.4091719000007288,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,6,30,2,,,,,,,,4.8,1971.7011464999996,1976.5060395,1976.5060591099996,0.3050502999994933,1976.9540058000002,1976.9540058000002,,,m,1980.2673260000001,1980.2673260000001,68,2.727,0.5361245000003692,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,7,31,11,,,,,,,,4.1,1980.2673260000001,1984.3679850999997,1984.3680837099996,0.30521760000010545,1984.8124026999994,1984.8124026999994,,,n,1989.8125579999996,1989.8125579999996,37,4.288,0.6458511999999246,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,8,32,9,,,,,,,,4.6,1989.8125579999996,1994.4183662999994,1994.4182247100002,0.30536539999957313,1994.8657154000002,1994.8657154000002,,,n,1997.6460181000002,1997.6460181000002,18,2.126,0.5875495999998748,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,9,33,6,,,,,,,,3.9,1997.6460181000002,2001.5506300999996,2001.5506446099994,0.2997133999997459,2001.9893972,2001.9893972,,,n,2004.7584941999994,2004.7584941999994,18,2.108,0.5978043000004618,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,10,34,5,,,,,,,,4.8,2004.7584941999994,2009.5586384999997,2009.5585859099997,0.3049932000003537,2010.0027490000002,2010.0027490000002,,,n,2013.4699185999998,2013.4699185999998,22,2.371,1.038394199999857,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_9,prob20hthp_12trials.xlsx,3,36,80,20,0,,,,,0,8,8,8,2,11,35,8,,,,,,,,3.9,2013.4699185999998,2017.3723908000002,2017.3724051099994,0.3049412000000302,2017.8163667,2017.8163667,,,n,2019.7798629999998,2019.7798629999998,21,1.365,0.5736862000003384,,,sub-045,45,80,700,bloc_loop.csv,2023-09-12_08h51.34.072,PainUncertainty,2022.2.5,143.1467081979757,
